X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,y
0.7228478878505347,1.6656603159128573,-0.46261809303263024,0.6066057177969674,-1.6382418061644777,-0.09865821423781462,0.7193474235700972,-0.8927840495622511,0.21565652287524295,3.118853703970006,0.4776083133124285,0.6602695429044856,1.3696053825517374,-0.16602593317220837,1.1848514722677195,-0.14918435679077735,0.01839971943917677,-1.152793942636887,0.6886928620667684,-1.1506209202288993,1.8843164603347438,1.9280693019825006,-0.5487025381009722,-0.773785588344903,-1.3447838148086946,-0.5985151156536906,121.32228749272541
0.509244535308738,0.5671760685011951,-0.22323957136736736,0.2894690666424307,-0.35410531089432273,-0.4193913071545962,1.5415744987826852,1.551043966671123,-1.7577048951832797,-0.7145960894874367,-2.6068567504956257,-1.5299580055655886,-0.06769167230763912,1.783717029003017,0.14416341363337393,-0.9695173742552046,0.23214568329781204,0.10483126338372786,0.828830696788887,-1.3536583187157183,0.4077443633757861,0.10692382664919425,0.7376522253319636,-0.6690558362482082,-0.9131143133355556,-0.4763340190511861,-187.85695138960835
0.7615088403880791,-1.5702051191057556,0.5221607158075401,1.7613732539135565,0.24782265568098114,0.5912337994066298,-1.5549495925294432,-0.0652479782299332,0.11022919725066385,0.02391817033883314,1.4632377711165705,1.753563866683383,-1.2804825780884594,-1.3210544985689419,-0.8231907945403423,0.9875122442992557,0.33990473745383015,-0.8014975965699043,0.381440766552926,0.08452924131026518,0.21622305561532798,0.8883736298282224,-0.2800934882088274,-0.5206997360162423,-0.7408804357048978,0.36018000019147145,143.64852568303564
-1.4725497236489558,0.11111449532847265,0.48119286177770965,0.4675135554302717,-0.1015398705624189,1.1622895772987103,0.03441485004398662,-0.8360835638541791,-0.8354334577102711,-0.8601102621856554,-1.191063124469032,0.882055365930454,-0.05516617528944935,2.2861326498306864,0.7887212775951996,0.41200068251115984,1.682782375083283,-0.3520438022571606,2.111255060800553,-0.1166126107085495,-0.07202211329377158,0.6538460393956008,0.7850777022453729,0.07183961061401595,-0.8812103381634264,-0.5905517021191374,214.32425977683656
-0.4430004089632403,0.37607085649576716,0.4236918578293695,-1.0068569966083154,-0.17561798988772653,1.9720628089281622,-1.1224882394588516,-0.019363727767251947,0.12747991748969195,0.9784931396791008,-0.17739966866908177,-0.6629831372933371,0.659124786703958,0.9545566099723009,-0.09111399476121548,-0.33159932768213396,0.6950993741879229,0.2919807198213841,-0.23914634248184374,-0.565839272354023,0.20230690340594912,-0.5219160279978952,-0.9443670063283314,0.10064689140985518,0.2253098841160934,0.8193040163536136,-66.2101111539386
-0.6036993079263331,0.45535389645877083,0.27248624881332684,-0.48794487407272763,0.8131281548331387,0.9200232781261142,0.6619131601845535,-2.316837126314346,-0.15280512783251748,0.15111890059263453,0.034421826158692465,-0.6264107778069395,0.8444815864638755,1.082789942559177,1.7529625880757802,-1.4126160831175076,1.62956479166119,-0.8431425106100844,0.8734494443648995,1.4369099180051539,-0.5216207751485447,1.6744908447634854,-0.839552892410471,-0.8319810005293902,0.5075138647505529,-0.33768281957643204,75.94328984175473
-2.4247903746739077,0.8880366283988802,-0.22029547576276748,-0.47996239415991127,1.8577561750187963,-0.4763956999561623,0.3315754318950457,-0.1678126453310492,0.17703549200794935,-1.1652542790191813,1.4785594167286542,-0.3811475893798889,1.8580480147177076,-0.5563054407372059,0.4158848678721263,-1.355619051467132,0.7656161508735801,0.7170156838413542,-0.6304465095246321,-1.92051193585125,0.5558174702757344,1.4815197930435384,1.6726908509410074,1.3329921223621763,-0.11739822814003201,0.4788104188797224,286.2342883245883
0.1646707790593554,-0.6023155017791426,-1.0792813580609653,-0.23872445101939968,-0.6532619918106934,-1.9679794368330712,-1.1725189336549535,-3.087874355024214,0.691625085232699,-1.4704379903964189,0.19346084470116298,-0.17917226918845314,-1.001325560208671,-0.23112665657320003,0.408475279995796,-0.47022667633192267,-0.48693053064549907,-0.149208015802774,-0.2004728790177495,-1.0871654188166737,-0.5520176749159512,-0.4502740924036809,-0.3970675838922229,-1.5698528378541279,-0.5428197134362016,-0.7856068154118367,-175.67764301159048
-0.39415010029889885,-0.4051830899114234,-0.6341795664185085,-1.2940060641949762,0.2669782704066992,-1.41501482860202,0.19467507489913977,-1.302136129630063,-0.06076547054938254,-0.048396043264848386,-0.9771783382367453,-0.6868526659346638,0.1055916092031207,-1.0904171905242888,0.6446305656263265,-0.3064615387483798,0.6998424381958005,-0.061560983660468714,-0.6674247424345536,-0.08443466817270359,-0.46485677643658196,0.13644353901362488,0.26381581307552776,2.810848066399147,-0.5891683607402917,-0.9490983488240886,-151.9353074969685
0.958991459875961,2.4732334277566568,-0.7860388827161938,0.3529301157188295,0.6815306296392032,-1.3040523976811615,-0.3425135190125931,-0.17666851306579576,1.8716968673131593,-0.6547456023157173,0.19443057302079528,0.5467679296734912,0.412215978664175,1.332232133870567,-2.5358156264905096,1.182546383042522,-1.328543244881669,0.04365657062068138,-0.19824950644083683,-0.591226701432709,-0.07119905533949106,-0.4576922289527049,-0.955940224915271,-0.00010626353866967654,0.0492877923583611,0.2099777689478413,-42.989794048955524
0.1118146372812863,-1.1721350383902336,-0.39156796891569157,-1.969735999538457,0.4940298576672566,0.42452833984736144,1.0310730876264016,-0.7586996654531405,-0.49803915773346774,-0.6184589675940004,0.016520730070979695,-1.027400061577814,2.1110786756201643,0.4057528123806968,0.30588611431249035,0.5464143212575897,0.4441702389257897,0.8120865621955324,-0.02904578778161107,-0.16835922525118763,0.6925448635614825,1.4644928956746417,-0.5451680971013695,0.40575706600536776,-0.5635239520032729,0.21411519731943437,18.624121185712635
-0.32017237485756783,-0.9704097139845517,0.4351628672793007,0.9474376748577453,-0.9018163649389983,1.0548534492956432,-0.738810600574143,0.018074248913955846,0.28263716094099534,0.6547206225329952,-0.8594852807169415,0.6052784428682518,-0.9489848061307252,0.5871350820692508,-0.07283134782054296,0.35369739201219613,1.580752068270909,-0.343147893797329,-0.0459111640515616,-0.4049820134526681,-0.46138187698576555,0.7239046946792496,0.12482859425715091,-0.11686614998673168,0.328118167746637,0.9832512806353132,-8.229463113805455
-0.5037469932461673,0.7757606972023252,-0.9009585040117777,1.557437761704739,-0.3138003353258579,0.8398112681165845,-0.17611712745816582,-0.35260629982594854,1.6123534807098583,0.7015977196750991,0.25404431790110116,-0.3968931429733147,1.231558189434516,0.4492341398762465,-0.6491507397933446,-2.3591615026004917,0.7623362279854612,-0.9044367201423553,0.6004665946072206,0.23051001912911798,0.2222240045216074,-0.4442339154952903,-0.7329416506702289,-1.6914914841267565,2.0179790764752066,0.0310273582768659,66.98466642516959
0.8745685596591344,0.8748052250267225,0.6469731851663136,-0.13494818524035124,-1.3240276976716026,-0.04189180535956781,-0.11934670553491018,1.091536249963142,1.1835505328565386,-0.9240974947768749,1.0728985123260537,0.7997150855797249,-1.1795275718495932,-1.4518110643933484,-0.8888680215760776,-1.2346639739571907,0.1217093437932326,-2.2288307269972294,1.69207255193456,-0.8284796126177459,1.8732987652680384,0.21555730990038474,-0.7679850981063931,0.41367059287711305,0.1500339091571474,-1.086846987662161,13.172483555772976
-0.4305144204742107,-1.781350303122877,1.647953760383528,1.125340577419791,2.1591704516533765,-0.41293808686245537,-0.4723489418788369,-1.0039693715048668,-1.6408504071193561,-0.09349727504841016,0.014536357356602364,-1.3783653625284285,1.159795942196165,1.085935702845667,-0.11101924712051528,-1.9029138381787876,-0.642703576287,0.5877776529387989,-0.07797053496786654,0.8439985546656853,-2.5041694923172066,-0.19669663119265318,-0.14324966998960134,-2.222894563606559,1.2834433455316978,-0.6519513688494323,-121.45067326324039
0.6753091146265502,0.6548038061615192,0.24307972829891333,0.3313383948115114,0.20936496133254012,0.7186017359172332,-0.3560849529577078,-0.08665956437149112,-0.9034123305007344,0.5125388738445114,1.8335917956479517,-1.2282927217734043,2.1309465630396205,-0.5111683387107145,0.22471452371591924,1.7698588797588242,2.203429935520777,0.22952665535743752,0.7724244678797904,-1.9306357902624223,1.4501117860971628,0.43302321721642706,-0.548702264254535,-1.688535578535023,0.22463444628498322,0.29153649723944514,143.57438912940964
0.07133502668687769,0.3656034453755391,-0.15773158080377747,-1.0731125015268048,0.8633575707038513,0.2687041498182066,0.05060138404801062,0.8326908428205413,-0.5124699070934431,1.0412023329470999,0.8747151614781972,-0.28459066039653325,-0.6072677763496226,0.7306130266805817,-1.0255380045314915,-0.4237347668027557,1.3031574295029673,0.0020420683215423216,-0.10358904032419589,2.6993130390235556,-0.42779248653988255,0.14083303179764978,-0.06007440310013675,-0.18465690454336964,-1.4641548242827307,0.5458147113947921,110.59353552237657
-1.2153395510736293,0.3832955839821842,0.08781439585298714,-0.30226377184614,0.46454124711919786,0.4303873662008174,-0.36169539806183,0.9412891672149223,-0.5384067605023404,-0.8706125900050712,1.0876914877531105,0.8747541553395459,1.3066734769405557,-0.4919707706584431,-1.0780056107890525,0.7088690069816387,0.3802995264010082,-2.886628363396719,-1.0397359128197634,-0.1664177235665838,0.4159075217659345,-0.7137577064223724,1.2320789080902343,-0.32020827572452937,0.2556052696292978,1.0435176705389972,285.39921492588576
-0.34366386124033454,-0.47361920986101647,-0.8426911186646854,1.2679136895253285,-0.17811308202762346,-0.1009500430323346,1.6722350823463978,1.7630536236420684,0.27991939070319594,0.2653973348664444,0.8568988028550552,-0.7815504045726375,-0.3728482925179034,-0.9967564713718379,0.975980566137144,0.2969320918031596,0.3103560244361064,2.098954323343033,-1.4424204593770635,-0.1592254766566175,0.20035810185972386,0.31038330345523896,0.2150156495198198,1.192050234564005,0.018741221144005667,0.8578468861235736,26.64242717758495
1.6462521756156225,0.8440213048781622,-2.873592129530002,-0.5851492146898063,0.07174620337504428,0.0745735337425299,-1.5957769664707475,1.822619005753481,0.10363695608027663,0.029788050021711896,0.8300075242185202,0.22538481182216655,1.1413791356974872,-0.04342273480236651,-0.7368921671317923,1.0234269429002998,-0.30825617610000505,-1.0719556927197078,-1.3343743365114813,-1.770336321182179,0.5491608348217961,1.3192309914598497,-0.12379628688289492,1.4744921984646215,0.27365362101903384,0.6325216148398666,46.19285103694537
