X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,y
-0.2931480264817355,-1.2847362493173935,-1.6454104820808104,0.386816351229258,0.08068873882896573,0.5917380143157487,0.1240065932930844,-0.9783059227818742,0.33475204389010765,0.5301443390787829,-0.1330286403853106,0.12493737236786534,-1.4737135303531903,-0.7312452369808892,0.1151950614572618,0.06623416740554594,0.24066185328296388,1.1138153171549174,1.3157637732396201,-0.6095591988018376,0.5499445454768265,-1.4377461727250611,0.07979006611566934,1.3809144563748332,0.7621083536156136,-0.4650412954047116,-0.4225386339600995,0.555882235216122,-0.7278431126671627,1.3428078309258025,-2.2703552895373713
-1.476960912380312,0.7315934569895699,-0.8717475981217534,-1.300435504266059,-0.5792651704114271,-1.5058271201782945,0.28906567268416455,-0.09135931657819242,1.861073920384898,-0.18019506964007714,0.30035857509470176,-1.6154702730852613,0.4082038191638096,-0.47027030461059893,1.0288993592459366,0.7933528724721225,1.677201725431402,0.6119492874806841,-0.7167721386313389,1.1828712869502924,1.0889467658386962,-2.0045017093696527,-0.21576947574235023,-0.8363053660866694,0.45285840851890696,0.03495851617436479,-1.8738180979610002,-0.2623487124212952,-1.0164856470856103,1.36083967185007,3.7920696418994844
1.068508009597319,0.49513885085275694,1.6518451814138988,-0.7945492892634689,-1.1392306945633595,-0.005900753198369842,-0.06982443056926431,-0.331540749750708,-0.7606018667719756,-0.9122151639836702,1.2455373436913655,1.1150566511488944,-0.03584342977469715,0.020911645890216525,-0.40218754800934986,-0.5724959217358325,-0.9658889033416309,0.8132050852011876,-0.786380471564886,0.7470556025189015,0.3891421679711226,-1.584808901859443,0.6085339807263547,-0.21132348873197795,0.05653811473893283,2.1284902009465023,-1.1066965036197651,-2.473042453477249,-2.1448038598900436,-0.4987870046563034,-133.04904200772347
-0.003974808036538026,0.9380383418444193,0.8082919770250437,-1.8075050660838643,0.23936412651744207,-0.16964970539279575,-1.540375574285091,-1.374600756904117,-0.02884665460929822,0.06159300319414122,0.6092726619633975,-0.1487479129021859,-0.6177763466730833,-0.963649084578475,0.16050750392886348,0.5897066640494408,0.3787347547633833,1.39654261571293,-0.8157065313269454,-1.1545335261134373,1.4355155733291782,-1.0312693344299158,-1.4093844760870429,0.07612372089278338,0.31086161436108206,-0.00821156287639436,-1.4423407949730431,-1.6374422887807858,1.6263326007342769,1.1872540605683262,-123.98825022828258
-0.4186440625826469,0.06709325682762024,0.004200168701467671,-0.9858324244787405,1.37095243913567,0.7263123511498168,0.40743853736923824,0.10033567744194173,-0.7030195158056098,-1.2056692284239934,1.4961020746459626,-0.6401070508197768,-1.0814960756599419,-0.659050340472203,-0.5546112013275174,-0.12429829329290557,-1.107912706086703,-0.33358409828639796,-0.4617173544696183,2.358130837401518,-0.14273434431754956,-2.0576689478140224,-1.3095880153827972,0.842040685862851,-1.0726806674026108,-0.07072774991340272,-0.36303579274554293,1.6880039120430814,1.8220904267664495,0.011794455352954198,6.868681765891862
0.6443913917779851,0.5544822441591727,-0.4272075875204088,-1.0121849500052016,-0.9385497948317884,1.9047801569148544,-0.36151002164098195,0.25662018293834565,0.4611764212057174,0.005842266903741076,-0.5198830097554357,0.21804475911091242,-0.4246475927995941,0.7135349341559497,0.1042906633359723,-1.0077437541444847,-1.1018002537159413,0.4032705869021335,0.041620732334615995,0.043570658754193005,1.4291856897293702,-0.8482730835833272,1.2562034492950536,0.3460647038141513,-0.37245014558499007,-0.7194844811917447,-1.0602204050816952,0.6607514932207722,0.9455461092365157,0.413404319402068,10.746705565695045
1.4955206289699898,-0.1266422743622959,-1.8606408583948075,1.1016160672060524,-1.4912922943148141,-0.8426314640958165,1.174116711428998,-0.14806135781512123,1.097624353068137,1.10598538639347,-0.8515748098610866,-0.6185569094314585,-0.7854198669989799,0.12348041307801183,-0.7095227520419827,-0.9031801005724935,-0.23615209631444342,1.423154438289959,-0.8612413406503182,-0.26427784805211446,0.19380177209443777,0.15648451876224884,0.8887219412063304,-0.36482325274186966,0.3136800773189509,-1.0795773698227313,1.8970018527407142,0.515647186542159,-0.17890299034558726,0.015341290993879876,-83.40588252893558
1.3283539132217566,-0.636350220819119,-0.12449356987359,0.8681025655468513,-0.2823436409611357,0.147520425150141,1.8076904527190316,-0.7492594780549791,0.15405601964733165,0.38722620558844584,0.7625507856364722,2.2871293410741775,-0.2235616129555613,-1.899052220531322,0.6586418933120314,0.7513872520180217,1.495404374329054,-0.7198054575518722,-0.20447406184565253,-0.13772517239100698,1.3458009950740784,-1.3972046332319965,-0.33796136076263794,0.23930463710316252,0.031982481069128016,-0.008040876620147934,0.8331583139366363,-0.4081193691283224,-0.26931760814626826,0.2103797802919231,-4.814193694142707
0.9361246423766184,1.439832768395047,0.8756539237439334,-0.321646369399922,-0.06790882745397925,0.44683234652170367,-0.5779130076958143,0.7590139498010223,1.5694745018239136,-0.04845289017556412,0.8122795240327946,1.5747331367444324,-0.3871478608309886,0.4218553046908184,0.7557424932664039,0.2638310913875637,0.4265184399684113,-0.5702154856329538,-0.4293290755999292,1.2736625741589882,-0.2927751807046871,-0.729117062924636,1.7845615983207779,0.2809388056143061,-2.3060080864644106,-0.30432106432907186,-0.3975613630703642,-0.3988192096985539,-0.5716982040377121,1.2012826434496011,-23.92815742849259
-0.20517218724652186,-0.7444319224058119,0.583534501394206,-0.7803340597194102,-2.1771482395758226,0.5614195928573391,0.7638577831562638,0.15717676918912996,0.7375491219011997,-0.6159258488533823,-0.23383122134264395,-0.8554389946915538,-1.227320224280646,-0.7500509393393799,-0.0294325164032165,-0.939772603543897,-2.300040001028115,0.8222815595018527,1.848477546307119,0.09761444135731936,-2.095838504818437,1.4998897421840622,1.5521567613661604,-0.2884944989579413,0.7888472325964326,0.062391505447485944,-1.00632508226731,-0.9781152670759865,-1.1420794842763569,1.038404230757351,-93.0708552565148
