X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,y
0.6373247816946317,0.8812267465980154,-0.9004588750019752,-0.1602829111458927,1.6354822006137697,0.7464312940242243,0.2527905610035737,-0.9765687585506793,-1.295337419956308,-0.8777205117001363,-1.2459691485426787,1.3815575052032882,-0.5663500785663494,-1.1738688912781452,-0.07766020482786411,-1.0819316637735463,-0.8742779494403543,-0.8861815866425047,-1.2856987922544667,-212.26444805766218
-1.224620170917523,1.2160841621897327,1.6754658777017566,-1.694745190237152,0.10855054239471638,0.05993460474977157,0.9146833631072291,-0.9758612048178291,-0.43505350879282556,-0.11862319804341294,-0.8504979371577506,-0.267103855796132,-2.248378037640564,1.3022390429271828,1.4803040809606356,-0.2047559778479651,-2.128831270266887,0.6442166744773333,-0.9213785978194274,-181.04217845984803
0.49482276738926567,-0.9881101725439712,1.3802799195590765,-1.244794240919648,0.1250425261001844,-0.12184963413130497,-2.0223760407259133,-0.6966855865243715,0.3302970966682616,0.15850108682033445,-1.287108848613022,1.1013317007625028,-0.8920492391553391,0.6822794742632913,-0.3072925882992086,-0.3566367488158324,-0.844726046082629,-0.40893482424309935,-0.9586936638358187,-115.85328831134628
0.13154616716923392,1.183897357181772,0.8297555627494574,-0.002035629564456606,-0.9743568826386241,-0.5167364908111869,1.694978424369019,-0.25892894257833193,-0.18596267566061409,1.0039970854809817,-0.20253350715024332,1.4755648378763948,1.2518925942018655,0.18158452216661033,0.580491329701146,-1.2601241738094855,-0.8438562192619454,-0.623182722055822,0.7028769175813937,-17.960967276208038
-1.0273215343475464,-0.26378552499223085,0.2466518781646919,1.4367805064210957,-0.3236411750367888,0.5800749499771264,-1.5488184823120208,-0.028842643626117097,1.796059851746927,0.7475894719417955,-3.2522987372815724,1.664662718334146,0.37793247834450855,0.35292194703884444,0.4671794421794932,1.1756299669045942,-0.4295622984979855,1.2106896907049336,1.0978256472833023,247.53445237639005
-0.8863243210773997,-0.5030525329645171,1.1361929785451144,0.7482084446704059,-1.483951790892873,-0.5741948363506796,0.7153146863933026,0.1654426499184211,0.17236092085049082,-1.9865795702741516,0.20820781372858702,-1.6653710114375326,1.3473152221725808,-0.3422405210922139,0.3520584667359891,-0.2947757651600212,0.14725204618568008,1.837307885104687,-0.9081856481914915,-3.2254635645340155
-0.8294165733207243,-0.1289316848019593,1.3777337420134435,-1.9668802796041085,-1.0992492678615158,-0.28924828705457517,0.18270294823026545,0.4887590706036837,0.2378220794971897,-0.7520155565262795,0.488108449665684,1.4927832301411803,-1.5494238102636475,0.4772220327238457,0.7922835945087361,2.628723902442772,0.16798332013192704,-0.35133369899104167,0.1486397961572147,178.89748847708185
0.04667189344541531,0.4803579084128063,-2.5222981728741116,-1.2183772043074625,-0.18496920565256478,-0.48980423572512627,-0.5372664247575414,-1.1205560432765158,1.1499263333226386,-0.23001863408750442,-0.04911430075700779,0.38909548407326994,-0.20647145874881445,1.240385374359794,1.5796541164175373,0.6230926066750213,0.8060026055342067,-1.2411169040061902,1.248166879290559,117.38622892910328
0.7484159485676389,-0.48462971610240463,0.328713850389288,0.6712045676754067,-0.2626368959694641,-0.9260488218208524,-0.26927792935584277,-0.513061069207262,-0.5642895632532069,-1.8657512143834412,-0.549361679359159,-1.112110816319524,-1.378033991781884,1.3052871518143756,-0.5208636004158879,0.6115111333104515,0.19037497150577096,1.8448299377633328,-0.4884981437031917,-50.47617184834753
-1.305512419567989,-2.290769207996043,-2.396138444382711,0.08327716861565757,1.1357215726180865,0.1287159458048345,-0.30223274779870796,-0.79577925882718,0.7378216336759764,-1.3073681369924715,-0.5901885675809261,-0.38061331955335315,0.9715145644908619,0.9169305279906995,-0.40242291896596455,0.8773303300063882,-1.4422012440323022,-2.9226194937258647,-0.44198041734157545,122.48503397426276
-0.5525971946922253,0.29949793779418876,-0.6118257343201163,0.19020594568854854,0.5606239607895087,-0.8860844873539949,-0.3467366851617377,0.8873117941626822,-1.2414192774751243,0.1608302619429136,0.4272559997736958,0.1667962355775093,-0.45839489831635305,-0.42371402208115644,1.1706200020737316,1.5237833073792304,0.8967994073549338,0.45470036482420173,-0.7755437931564634,37.63794197050284
-0.20166188073132146,0.8185653543776152,0.17889369712164607,-0.13859087834647585,0.5944190737423313,-1.067484808130136,-0.3418058380793326,-1.2083159015191407,0.9092087105286216,-1.32104964950623,0.3688698946785513,-0.26890359928474555,1.7926446293113174,2.5142654670207887,-1.6199212860336238,-0.21923289939810275,-1.7087825669524916,-0.4038202541711723,-0.36639796845754785,57.59199217856325
-0.5805796314313855,-0.8145792031275566,-0.23990518294404442,-0.5475070495469084,0.8995173458520598,-1.9069547977247865,0.7678601693129093,0.4649543656956713,-1.182548732486241,-0.36144114493858936,-1.4151175710727961,-0.5867492728757953,-1.059228161651064,0.316706810071588,0.2563084365414777,-0.5922322270763947,-0.021494723409763068,-0.32446664151517607,-2.597065177874121,-269.69138278880797
1.1011347397295983,-0.7581716565759856,-0.8340754004066656,-0.47012164252001687,-0.7355703408333266,0.8540840732623902,-0.6360627750895465,1.3219166597756102,-0.4694171251906826,-0.6129859342748895,-0.28654145062040143,-0.2957519810348129,1.4886259230837051,0.5894834347069272,-0.5046921899092864,1.0204978263592035,0.8454279331815142,-1.7369926706481011,-0.3893740179899387,145.26267724044874
0.01278768698984618,1.9082839197269712,0.7082438411458443,1.816741334074998,-1.4965214875926875,0.25543879224429217,0.8464300178683996,0.24969582312341784,0.26973010264312364,1.50280001802822,-0.008126136344285138,-0.2716317877026909,0.7498442831466933,-0.726613964303733,0.7817339099878611,0.5069566167991953,0.9481885327204697,0.4074826489625163,-0.7527163710299513,66.63593832345086
-1.634452779303952,1.9011563208182467,-0.8684762438944145,0.18390735647785772,-1.6250736897780225,-0.7085626617045432,-1.8494834776376365,0.7342434360384845,0.9770069879749594,-2.038437410596684,0.4328313197558826,2.544665106095561,0.5872908687485936,0.9767908582805425,-0.760909442744577,-0.487790810708668,-1.3356365561673285,0.4948353183196259,1.9578274144265082,113.39608734542891
-0.3548336795854784,-0.8757718454065,3.2434682789764655,-0.18474905901754474,0.22463529816666908,1.4098887647387923,0.04848822943287786,1.0829509969227502,-1.3685057600129933,-0.7899200597103551,0.9920146075067857,1.3571931242140098,0.3576194286970523,-0.09941526949969809,0.2501771121949479,-0.9331009568116494,-0.6175462851277054,-2.1686228039721223,2.2095004476152478,11.978116129032927
1.5947533044210718,-1.0919783398524328,1.6754208757667475,-1.3884848829355665,1.1991771923692176,-0.17762314535196025,-0.6273812656068655,-0.1709219319529287,2.2414337593823324,-0.8131678450515802,0.6557641839642179,2.1077769413372622,0.7346966900861057,-1.2765714759433495,-0.3229432874236618,-0.5236469468568651,0.3201905073112784,-3.7038309200473276,-0.20180447521029077,14.529037340120938
0.36249361578685246,-2.465800547271516,0.09646978331996382,1.1025852514289267,1.746306854551902,-1.9171769758105328,0.094665042508262,0.4866923634422698,0.2801415187893258,-1.900506507642355,-0.8457494183304426,0.9466344910847353,1.134652004118519,0.3851661277452576,-0.4152337072638222,0.7525917631844764,0.010292074332647632,-0.34131615078248484,1.4415115253266788,229.81573415632596
-1.252988293436524,-1.3594724086319485,-0.03624010545902731,-0.017141289503437022,2.3047669368966663,0.4511760706437655,-1.9908698661871589,-1.2347543812288149,0.6198249723710963,-0.7619640710077101,-1.4160827392798319,0.7816362184637735,0.1471280279375113,-0.9870523613562587,-0.11235565510869804,-0.8578882957847399,-0.520534666256134,0.40178962524235007,0.1416934233084907,-67.40791551576324
0.6852696775511709,0.6881184844281582,-0.9209988421130613,-0.6407970048868612,-0.15782659095307747,1.3430479893742984,-1.6070166796199588,-0.15837680681449828,-1.8098073221165103,-0.35697033590967203,0.7137314722262342,0.8687888832366478,0.25572014522134434,1.1305479268585408,1.2276384879053555,-1.734116957815661,0.7886930047977849,0.10269664429246662,-0.012130828702244868,-199.24528832596033
2.7723224689726917,-0.34563753690708976,-0.4801577042272963,-0.4424071934441065,1.1957520443338463,1.562912181282081,-0.6759667967804567,0.10044549375249198,-0.44837102491261627,2.0718439479909883,-0.11555074884799288,0.7331251547748756,0.5411439734391448,-0.5598888898249637,-0.7802970125764227,0.7539793270326793,0.7103926686337744,-0.8283656342779464,0.1700938668524949,116.11544247948781
1.6441669212371826,-0.22598779082491846,0.9762205582081412,1.1816826037381558,-1.0182437466325094,-1.52316294920137,0.7966252232094972,-0.17260803869598082,-1.282531237807704,-1.836452784138022,-0.4284375437633681,-0.1367781962530176,-0.48883011092845985,-0.4528081463863686,0.11355914365528212,1.2418428023360524,0.25607775863462406,1.294611541134124,-0.11688399730207945,69.22803924461554
1.3310487382846032,0.7041095682003178,0.7691189555232072,1.23597546770295,2.2248861463861793,0.09655120857435356,-0.8022525473974528,-1.8151850611022207,-0.3944704983504354,0.08498938612803801,-0.9704198265652579,0.25856315216638026,-0.661030170295513,-0.11282067162471682,1.1824302140293217,2.12963132005234,-0.49872622427715974,-0.839492386242413,-1.1095103962869992,79.01525834327887
-0.2160010553545121,0.9277708392513272,1.0153879788260065,0.4108499230839084,-1.2154021432570388,-0.8143767476698073,1.1654493866281137,-1.9419097776250784,1.8406821397683724,-1.7061611529103238,0.544706957623567,-0.6326465584491504,0.3225912006325342,-0.38851074756107573,-0.37823715188185575,-1.1496148330691092,-1.9891182467121922,0.5284233202943088,0.09449732560937406,-42.268531412846656
1.5263886209640969,0.21598500833271722,-0.6572908248902634,1.1708268663191443,0.6443952348139182,0.3300518090882054,1.4374921809624261,-0.2491253794639978,-0.7436695023965566,-1.17265226752865,-0.000293545922098407,-1.217145335298102,-0.42892645409988917,0.7273616431089487,-0.42811612925820175,-1.3690376652657419,0.47015734606039417,-0.609439223677189,0.2769778427618097,-130.58487629526337
0.11357522174294055,-0.8525022408714027,0.05692788924000495,0.10810764183946935,0.5260092150468554,-0.09887592872802584,0.1004285802537203,-2.3292736232663245,-0.37946842581725176,-0.536389238706603,2.535229494852476,-0.16900051529751245,-0.031933999479189595,-0.05757329042820398,0.10809239453198803,0.6307288348829402,0.9870373679693031,-0.8834490860275724,2.1374522926194794,168.69484720959713
0.956718245137082,-1.2642862145749014,0.6068959855322476,1.0758892703947065,-0.29411619217998825,0.6525232657133114,1.806671827048588,-1.6000096023295118,0.8739114960753018,2.3661401700113127,0.30674681476577953,1.2869108032142516,-0.5990548945444202,-0.41043309356985413,-0.7946304247233319,-0.6310254487074323,0.9894340735591479,1.927256375747249,-1.3714916993154245,-189.0263697396004
-0.46406775859981314,1.6986287952917112,-0.24502606185542525,-1.260832108111888,0.897360392524516,1.470476084602498,2.388927620335614,0.9884709517851004,0.12991942262726583,-1.7661043814355473,0.9157472440072949,-0.04558585724591884,1.0819147205978688,0.3413996035679924,0.23804482006352115,1.2091471475328528,-0.6769136632211485,0.4752741462996973,0.1498912092402529,185.14336934863078
1.4751205437614598,0.5092953924930415,-1.8910324713398976,0.064885634330511,0.11663874562004044,-0.7215316659006721,-0.9029672103533825,1.38148591427998,0.5278998533839896,-0.22296033968786583,-0.3077786870517208,-0.5340599992869706,0.9771623354427733,1.6894988955374728,1.6367408742930312,1.3707310758831106,0.6067503152438397,0.8925693148991837,-0.2920619148276107,135.69098389642377
0.3646530823252926,0.9272212999465542,-2.118854760689269,0.10109056153667743,0.42383138388574676,-0.6196795399826354,-1.1093907492961759,-0.8446991490384176,0.35298175996754133,-0.40324722379042655,-1.1750501687794066,-0.5451715310584487,0.1556973572995795,-1.2647184478599103,0.7958901894200853,-0.42952356080664517,-0.5427516560315376,-0.5681502482104909,0.7811953701101,-5.075660168739212
0.30818445958191343,0.15727013151283192,0.8140925901131291,0.99071459175631,0.4053681329118363,-1.5951776637680073,0.04313686147186093,-0.06487622376344052,-0.09683566224930494,1.0969691201881007,-0.4296923605453385,0.03864720962710044,-1.4876658599761161,1.0895309691568749,0.3752203173360339,1.0119785682550693,-0.9499399775870081,-0.7788841485941386,2.943700969771505,156.16418035479936
1.8192219897306097,0.530941203597957,-1.4577444123096737,-0.6246020672842532,0.5494484378737237,-1.35352039022959,1.0117171095992457,-0.6478366514749669,1.4798113953784233,0.9880184975158035,-0.7453689896558208,1.5378500667447628,2.1426329575183662,1.5161904264781434,1.2288943669310686,1.5022789486025234,-0.24029251131612914,1.328106624268241,0.30504263663898473,304.4563525845933
1.6253911936813927,-0.38919494162798274,1.2839949523136416,0.2551890300671047,-1.3746869431407833,-1.2655945914428912,-0.11288934755176094,2.6232596618591186,-0.9974834032231761,-1.1246301028854973,-0.8241753846783241,-1.0109585749874523,0.9212921837395854,0.14708576279770733,0.9088329404275101,0.6620582085009271,0.06082959292972931,0.005235727125248022,-0.3225178486456742,70.43914875724673
-0.21897170290695672,0.5102739035486233,0.5314229814993242,-1.1227781586178394,-0.2390407848467743,1.2698360618458946,-0.1062078621791615,0.07055739222565491,-0.2337720359583339,-0.7632334352966177,-1.2450732562835427,0.4802095856716107,-0.16953427757148806,1.5460420210319563,1.2998348688494121,1.9190236745422966,-0.6865778528079769,0.3162422838827501,-0.7590331664117304,115.75299183945005
2.460638212749065,0.3976334930781397,0.06492996430762915,-0.5356288090300636,-0.36132335955883227,-0.4343775560527524,0.49263579802999063,0.8916804550590908,-0.4018519844080024,1.9556644563462906,-1.7366809537870334,-0.596667527193591,0.4012697302569087,-0.47241148340839556,0.8587260461626628,1.692306222868658,0.10100263213877772,-0.2007558413971424,0.6433750963945808,194.12580984907473
-1.7936998576697407,-0.07518080845947361,-1.7914932896924733,0.10846394963326599,-0.9177253535997785,-1.6383875720328163,-1.2836707117437185,2.114149290994305,0.6068099987793981,-1.0467972734652116,0.3990897416818691,-0.5457405477641757,0.1208805284771071,0.22732762218773406,0.07299713025143176,1.1114325142213457,-1.2623517247715506,0.4310729061931484,0.808822147407801,171.73999367881424
1.1107436699513644,1.8934775958209953,-1.2737714579995771,1.984304448846935,2.7629426763462908,0.06731057706044602,-1.3763570186939305,0.05400722761045852,0.5914556897020427,-0.14377438295812697,0.57474273534813,0.5341498721020865,0.8311864210413157,0.7190958602586217,-0.7172309586831063,0.227072268458894,-0.8160592845801262,0.855301204993016,1.1472552395798556,120.49856727692112
1.8703458716868968,1.7618440418088057,0.6485379852109888,-1.2959264427948052,0.057400289997932716,0.7062287709640808,2.102409212922148,2.1734627538189835,-0.1016159135303215,0.6802067174611898,-1.5432534959389723,0.6110801361331478,1.0293339505498726,0.5124390961158477,0.5576060039205657,0.7320217772341358,0.14106666640467644,-0.7832471180884992,-0.647626312451934,78.83611561259868
-2.266202916465219,-1.5330467036189406,-0.7187510022512622,-0.5599483639680155,-2.7128714386686905,-0.3037608301075726,-0.3166644498036201,0.8814777137126059,1.0320364227288408,1.092252137134871,0.9237315261579331,-1.5066161330227301,-3.4968604534527095,-1.2122157398883557,1.4074158993154418,-0.7554054124980097,-0.2562926982107372,-1.1938936729588452,-1.3494253576002988,-297.11232558558567
0.5635049495790337,0.7510240364590057,-0.5219897724107981,-0.8845007340161314,1.335145905459347,1.106840654782055,-0.9257653532730482,0.990174632432085,0.8544282797698054,-0.1711455296029374,0.5452294676108926,-0.6361934167261816,1.5634763173113615,0.026577960122045097,0.8165520375371217,0.9111482181641559,1.3641665168470698,-1.5002409556867253,0.5072740866793696,185.4849930443084
-0.21092236888743057,-0.4501593027926555,-0.9066900586887116,0.7924257430220172,-0.6944358755690926,-0.13079916698185906,0.7381377051983478,-1.6981270556798675,-2.5458457657666598,1.7113288054081255,-0.372633951847443,-0.6856018854879873,0.2804467903368102,1.02888575264529,0.10263571508674488,-1.4786012393352117,0.2911411676163698,-1.0564678372615899,0.08785939573180492,-168.15031429365666
