X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,y
-0.18170768075959787,-1.1126796105718022,-0.41486404669266513,-0.7622441701837288,0.15838715357293492,-0.6503744118110089,0.6454590060824507,0.5884645668846085,1.0963506425295897,-1.5790396591508247,0.7147459941923601,0.7727422225996378,-0.7656359390430506,-0.3948772332286464,-0.7582649079798351,1.6581205214594408,0.5019936197223075,-0.15335795496919555,-0.6479420822111579,-0.033364479018610275,-0.6312892312168786,0.5654367666616681,0.6330426189249383,0.7187439836409806,-40.14702282925888
-0.673800856678576,-0.6832004318668113,0.4728909909124776,-1.29572291587113,-0.08618645106778212,-0.3565785449141625,-0.5190436664091999,-1.1853207993731014,-1.1780247385295861,-0.10778250237231504,-0.5907302700386565,-0.12852635892799538,1.9723799811136509,-0.08992431583658243,0.148527539364184,-0.8983524584577487,-0.5123851303837825,-0.5044708066644941,-0.21093523346582538,1.3896598568454097,0.033852432679343215,-1.192869564982959,0.5957064644402242,-0.8475059703598489,128.05682343856319
0.5282142939398728,0.7179424927955046,1.2033334251430452,0.029923040000325217,1.0994462644225753,-2.3813830483893645,-0.4551799077150884,-1.1262020300333022,-1.3387947585327338,0.23116713571237857,-0.3106060776612246,-0.055263903729010244,2.3536140054912726,0.03503793196466184,-0.1666040824078083,0.102719387229903,-1.5987841253473587,-0.15584618290791488,-1.849075372101456,0.6180984880016693,-1.9037133194715576,-0.12991789685947172,-1.245362812670919,0.5446659577169691,95.41049517938568
-0.14591058354925387,-0.32314386450831856,0.7396197945741035,0.46086042448436565,-0.2333422817332736,-3.066092121881191,0.12324320290979773,0.02296377555323924,1.0448611015444433,0.49258445748770274,1.2698894707827875,0.7421458494183569,0.9327409844128386,0.5376328851783777,0.0487476765995556,-1.4284515666656414,-0.3384531806592737,0.6369427200089953,-1.4979867959531326,-1.246376433103836,-2.7801722905189186,-0.009403274942476336,-0.17532085958358437,-0.5139248271828109,-156.16785640261153
1.9250986053649788,0.2759150356522009,0.584101521291577,-1.0584438083294414,0.057550673986292086,-2.5450062541671383,-0.3455425629469222,-0.8958877401540208,-1.3412197691884287,-1.85886865773278,0.3349017202373976,0.4655761995061493,-3.07676911632754,0.5514599899107847,0.9647393841328019,1.5251863485542732,0.14995255864440135,-0.7606192008384167,-1.8840992731035104,2.860752994777721,0.926523133639984,0.39033201852663585,-0.4016876732507035,1.119726661727095,-98.9970737158024
1.5164340607979494,1.464484710668082,-2.217688511505837,1.0503868346859275,-0.9883853399061917,-1.1022295463935243,0.7206608038348346,-0.5482521763747847,-1.9758985122478754,1.6915166008714466,0.5256013260388402,2.1659585676892026,0.03306560492411209,0.3983112687678639,-0.2155184636691231,0.15320535095823046,-1.191908487633578,0.08058661912692884,-0.9179273535913763,-1.2992013620279945,0.31954335035391107,0.5094888074900843,0.6131162643085878,-0.8866202172935822,31.3754592521778
0.32389141703585866,-0.13645418562135153,0.6580521809199639,-0.232111980507302,0.6177939076216491,0.4329293177744585,-0.842580892747484,0.104117242876243,-0.46535939833023404,0.2169146769197726,0.4198977037415605,0.5604042033933472,-0.0652729334897625,0.3773986424669819,-1.0964640314074203,0.5765664539315574,-0.8645202053129447,-0.8288619532101782,-0.30358945134435,-0.7401244616562389,0.5272437252986159,0.6613725754014684,0.10080040704053501,-0.4889503958657368,84.51521974697104
1.1226420839074793,0.6645964693346885,0.7329124742924646,-1.6335858626640274,0.3577136526280364,0.15924462918379167,0.4705896098091895,0.0946127253968209,1.0231343782313385,0.9550090725341368,-1.5504754171088657,-0.6440512289868595,-0.9259312278203808,0.7643116748781462,0.491537577181018,-0.7658575301890422,0.17568420208405597,-0.8865416445644357,0.2732132105518112,-1.363223428547564,-0.16668995704448816,-1.1616240610821578,0.08912773617383694,1.6406252746799226,-134.20374436722472
0.6503014363572399,0.019596439787352447,-3.213980582771973,-1.4346539222475503,-0.7369464661556877,-0.38224619351032707,0.7095347462872172,1.2892996265402044,0.01507967660452641,-0.4361875994729754,0.50488382438272,0.035085963033622145,0.1950811861323963,1.000149508812938,-1.6013507157498352,-0.4001835709269092,0.5758369892465782,1.8140280382198826,1.0180134669605028,-0.384407125682426,-1.0200151858812734,-0.7764194541273788,0.7971088186101319,-0.7970474959643045,-79.3067963942277
-1.150532845823521,1.163737865436864,0.6738566728121336,0.48884754742597786,-0.6183201401548979,0.41211985471007184,0.7934320269879851,-0.014464047375880286,0.1384308286121705,-0.4655429060179922,1.4380438374813242,-0.3284314728102586,0.23893928025406755,1.0614707326275195,1.1606368083218233,-0.9357706789997311,-0.22943703169470075,1.1197901588638628,0.3255828713000846,0.8188646306208726,1.8511325297116312,-0.3196903459752735,0.8522555756372612,0.5642232905043203,82.1284197410159
