X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,y
0.7257047373866328,0.11354151099718257,0.07122368495867426,-0.3628043447759431,0.7105089018519766,-1.6445738226915596,0.16512434221795708,-0.9031320936694927,0.9985136403058766,0.36447136983202766,-0.5454581011096168,1.0145839081630708,0.7043214346725485,-2.315763523862294,0.5266176733618277,0.7278583150935458,0.11610872055300096,0.6282810476207457,-2.88071667118376,-0.2258694080308028,145.6090732787218
0.3667695198473951,-1.7401471112548603,-0.47220498166975794,-0.2844239728666559,-0.41608583828222456,1.3182871299179957,1.0097232175315365,-0.494835880944672,0.22838889827070497,0.40021718452925403,0.10250831683350406,-0.7584153859617888,0.24119931971979894,0.2552455315588617,-0.7857687200204061,-0.12013115309535495,-1.1485977037486739,-1.8108049493443934,0.031254421454974916,0.8945543550301363,10.650953826027862
1.056633854173204,-1.5093791354512345,-0.6240993479099054,-0.2577254849808963,0.2069507729618217,1.3303938455290762,0.8615426802460987,0.810117392360307,0.19905425116022366,0.4990877171301602,0.11576302844352748,0.49139906481798307,0.23843512471605588,-0.793144523060149,-0.6689367147066622,0.31893291733467366,0.29542147366274196,-0.8959289221922991,0.05588475647059373,-0.06307566073865911,50.99185709397424
-0.12482900515641047,-0.6036336150302861,0.8120916433995264,0.41813876175479747,-0.751974020065638,1.060352434784158,0.0725851448917956,-1.7674860314541627,-0.35586923394807457,0.8622070173413079,1.0537956279215277,0.29719161206740036,0.5165959756227905,-0.8727086511781392,-0.31799533234009947,1.8598421272068664,-0.17936057472943018,-0.5189819443670436,-2.8215831839553354,1.3989309426463692,90.26653382054045
0.3891018256891956,0.14508825452476873,-1.2291368024449754,-1.97718157298641,0.997810944220157,1.0689901228737748,-0.23558123258265012,-0.48658281819837657,0.07280612248703637,-1.0595762966579896,0.037542186088515145,0.47503748400561124,-1.157891772286989,-0.6693610703397774,0.11471380257878737,0.11788682540598214,0.4323152769381004,-0.42584957219411473,0.24242405650048912,-0.035026047479450075,85.38962293293412
1.462245853988962,-1.184920972443394,-1.1286507840917133,0.10604840623569814,0.14560746466544788,0.23763967294919547,-0.6637193139002349,-1.1931073382474953,0.6364539968687382,0.45654169423803953,0.8088221638717324,-1.6325285816026107,1.5426374812136479,0.29794604918959566,0.5275847028540751,0.2381217670124991,0.4433210172062907,-0.9330301747385719,-0.1834467240985163,0.14400775470523058,52.63209858149011
0.021955867392896976,-0.436852539482483,-0.2792795116878901,-0.9714764143730712,-1.4654399711924597,0.8808303841366163,0.4557270383203444,0.18995910393634338,2.181025841379888,-0.6825260164826814,-0.1493518787560759,-1.3645476324113965,0.582334548459581,-2.142436805247858,0.6172918886572997,-0.3175990593249468,0.22044573569277753,-1.0276201139201295,-0.3285992429068276,0.6401276104503485,174.65907258536438
1.3416886786295878,-0.9193219322949805,0.12699453460605348,-0.23222533223798955,-0.009151528726520239,0.26005132129905334,-0.5504407011967766,-0.06006628728740411,0.8683521652192647,-1.7993065028839077,-0.5801638573807185,-0.4864654115882166,0.3424054768287067,-0.31212312118561814,0.5630508560964878,0.603340733675959,0.696312038749048,0.1403717201729289,2.4655838045467497,1.1120260551580796,207.2135133406838
-1.8858895692766982,1.3578629425284423,1.2099616730089136,-0.17540891437819933,0.8008457144038685,0.2275069075828165,-1.1035409584533087,0.1959324938124908,1.449730893094495,1.1463576931182715,-0.8693235720011161,0.360198870206473,-0.2384310567361792,0.05803137329188792,0.8360477709336372,-1.5400591629988831,1.7938882821892683,1.1412109756556148,-1.12006205700572,0.49365315042348706,57.410555446738385
-1.1992803665203988,0.7710078963722227,-1.8365967594923251,0.06450830940103075,0.6544484007008209,0.03507102975191106,-1.9177847428647836,-0.7183508438090018,1.152763418619218,-0.459336681187349,0.15987914173938014,1.1952371714381422,-1.379474603399653,0.768237291543989,0.9275084167471221,-1.0213774373866824,2.6749571526387004,-0.5252295160968596,0.46327166990322916,-0.9416748653184466,-31.89814168437198
-1.9561561171415733,-0.08155003593179973,0.029345175485299316,-0.9431248015996455,-1.1663656110123493,0.5218834052952814,1.725260089322153,-0.19772344555751226,0.2288344425616229,-1.163781549785673,2.043297690219367,-1.0530112485738834,2.2858725372222684,-0.14224727254745775,0.10106084348051594,0.9682923753799939,0.1992238800058846,0.3839187180281854,0.967181775896964,-0.1186294934861417,214.29281728627132
0.7176658061394303,0.40867524670004324,-0.6528100484218907,-0.10177340748489311,-0.5923515163275606,-0.1523264878174915,0.31862802377132277,1.9085305833145707,0.3101479774182426,0.7887542903971845,-0.9872936166455052,1.1940362052694016,0.28861528588946755,-0.9338168047418398,-0.7403422231726202,0.5477275780796729,-0.686486533281583,-0.8197900747601695,1.5994479689380305,1.0497974526992524,106.44498746131097
-1.359659288324256,0.22766507502795308,-0.3413998782241777,1.4410882579102382,0.7264240777194039,-0.2844152027725331,-0.1525810294152733,-1.0192203200654348,0.9110704258241515,-2.046607402216025,0.7785539292114172,1.2399903935306613,-1.7798115246746111,0.6731064172457589,-1.3920176785935656,0.9476467370766617,-0.4318444994317732,0.4935133077054475,-1.5773232791987715,-1.403436535807422,-13.135762334605449
1.8422040849922987,0.35537067351125945,-0.4567542040112847,-0.8790299775359556,-0.9999738296969811,-0.4504505514657503,-0.27039564545625666,0.4365190952436766,0.1962751268341189,-1.3013726864283666,-1.4565861909292779,-2.593748398822767,-0.6939549919822547,0.39089563562968416,-1.376840107712577,-0.6353287230158908,-0.9021092124504346,-0.9727625463712898,0.285286611706031,-0.25128485735857914,-181.59718514062544
