X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,y
-1.1647785396839352,-1.6490437939668285,1.4388926985954376,-0.86020996266423,0.06084975580311964,-1.3270097615074166,1.8318196715031336,0.678211138771089,-0.34079977669895245,-1.6941911647823598,-0.011944301326430427,0.2994310819885689,0.10442141431340879,0.8280561839933928,-0.6270543485645788,1.2475527003473883,-0.3125795181047427,0.13098105488348216,-0.027084619893848763,-0.3634131192669344,-0.7470544370151834,-0.28200160836798394,-1.0437280799250601,1.5250511238750217,1.046276930690521,0.297104060236612,-1.4561053547352627,0.834458850196237,44.53080111780145
0.8514063278387888,0.11888309205421924,-1.0796837447720087,1.2302584544577324,0.8034050529854407,-1.94869261222912,0.26208913708419174,0.4451947424577121,-2.1262047577473027,0.45694321448617103,-2.60675312602785,0.3873272705958464,-0.3737642690747011,0.8074469500611503,0.2023874992586076,0.45140540627462067,0.027586834144932505,-0.36775756003089083,-1.026500039567882,-0.07382556207650108,1.0883761599771977,0.713470908254696,-0.9387622414029704,0.3314262984710213,-1.129832053595389,1.8849556226169712,0.13324250940946916,-0.40814820160703086,81.09372337122714
0.017023822228532187,0.02551192330830921,0.43931698273775605,0.01658703036988255,-0.8426469478138895,-0.4625091958805121,0.5271179182598722,-1.8763838506636927,-1.053563719944559,-0.10462192519200807,0.1702959170339366,0.07463240517753951,-1.0376036381778397,0.3939628002140965,-1.1667830208762553,-1.922155710961978,-1.4331675852091008,-2.0992962089269813,0.9259257110825966,0.5120310840225605,-0.6579487005750779,1.2176668196730855,0.5536595025774463,0.3915910609671342,0.6035078448408526,-0.13665594998958694,-0.45571797467341624,-0.7208419934602363,-77.10079296713917
0.3590642520691624,0.9821551977511188,0.2570579762153566,1.687176949123243,-0.3961138723850556,1.0579186662828253,-1.778971868253969,0.06961523998731975,0.04607148944856791,0.6147227800937927,1.6784167968087278,-1.0521883608432183,0.41579554531559965,-1.0512943869979048,2.6577584067298536,-1.5924017560734578,0.5305042033445854,-0.36485104819342584,-0.4841039401121189,-0.441905085107177,0.3053600523542627,-1.1603322109940208,-0.42753667465014383,0.07089344577439255,-1.5211237765797618,0.16344809475725758,-0.788186254165309,-0.4690276061992334,162.1980846870683
0.7250522552496195,-0.6322884587778776,-0.46944242906450684,0.5203450882192777,-1.0480289749820648,-0.6360796407098475,-0.7687303115770237,-0.5875338785269724,-2.1425460301605375,0.6463118839220133,-0.3983157600435229,0.5199931476769164,-0.6712029092024441,-0.9113274956545322,0.04256168529643657,1.4563988238565047,-0.9072945198202353,-0.47430577556256315,0.10420398444615397,1.0284807102453193,1.4343179911286987,-0.3433131511883203,-0.701514716974888,0.7376423200908865,0.009321168452510622,-1.1934673244798208,0.8357999385232524,-0.5392832694407703,-127.90054516001388
0.3741298192213009,-0.3125320969035161,1.18212679431171,0.4883072473145428,0.2009117596342271,-0.7849135021447257,0.015598949232196693,1.6362282120582912,0.8245554729203864,0.4048605785408074,-0.7705860025599895,0.01316486464875964,-0.31326585965052306,-0.6430954177798388,0.661774900687878,0.13607342129197741,1.4380108812043868,-1.273109424055743,0.667219129957955,-1.122571491015752,-1.6094609819540828,-0.10632734446420788,-0.7017329773187498,0.5093886299280037,-0.05958195601603855,-0.2262948880179844,-0.6508065677068043,-0.19259407191049607,-2.728478727235295
1.3259034536605316,0.29808963854102283,-1.5392643027111004,2.066424756373893,0.11641158063651122,0.2280775869499011,-0.4662552511101622,0.3299667031102593,1.608153547013505,0.04120044714996501,-0.422869979731264,0.5291184879812734,-0.03074587095720243,-0.17921525109460165,0.3301193591471567,-0.3544427126729068,1.457822741070607,-2.11758490824059,0.958800571383997,0.0018681723136719306,-0.04283542416310536,0.4688576099384619,0.2059975565580938,0.5496021372076777,-0.16467728552927266,0.2762911495101962,-1.7088514178415326,-1.0598377920109399,139.34938365063982
1.174901484056395,0.26711057059273324,-0.7984946503771236,1.2047949704406598,-0.08728802035466239,-0.6546373952893084,-0.892894522417739,-0.113307573316379,0.015640106393663703,-0.28437327311718824,1.4018217485803985,1.3510027342960806,1.057463694708834,1.2864848738473662,0.7445542337812537,0.18839831308116944,0.09910716215136736,0.9260266614349179,0.3206683307727769,0.3255361918992096,1.4260776831505688,0.018651879319487717,-0.04796863100728055,-0.3050634860765478,-0.26467186721699343,2.4498773300838614,0.20961524803145284,-0.7324016679535537,288.4137211339396
-1.0800170399993132,0.28004038698851363,0.15616763209916054,-0.6550962270152173,-0.22387949380438263,-0.9385157351753267,-0.180861978474779,-0.7609554827116349,-0.4155517687405997,0.8562814329707978,0.20356272625320246,-0.7132311503129176,0.5870804650708111,0.0015537165010312368,2.370774725214987,0.3247806709117695,-0.08822078169923414,0.8376912160385419,0.6984795490329926,0.6727083448083266,0.06390502775074762,0.5634624266279707,0.9299265984279985,0.47499764581516835,-0.020781516509095564,-1.425904572430025,1.374333348617251,-1.4659208617413797,-318.88548304163083
-0.15397988913251442,-0.24966381942450835,1.3789862716758101,-0.9583983481328292,0.7915967528369603,0.18365951245368808,-0.5171585577085664,0.7418908405899346,0.7840421281075934,0.4783144662410693,-0.8294050565063418,1.1351214041860929,0.31228832665147516,0.46989397709472447,-0.26433787155332844,0.24639541209815438,-0.40835529821310507,-0.9093749236909555,0.3300230973639741,1.197365202957639,-1.7289308288030287,-0.8111825747584692,0.5119540412689483,-0.05301860338481446,0.6741007194515406,1.2926728282374693,-0.6929764243046277,1.5833172399763715,51.14057284511751
