X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,y
-0.3699952013031116,-1.64956033084249,0.09101365542819366,0.6938201794259539,-0.812956039569696,-1.5445583236486322,-0.719973388068882,-0.046057195539348665,0.5356097873417341,-0.8282741456497422,0.7905345212052525,0.3806138644177123,2.0002564193500247,0.30573742197371984,-0.1882904904848752,-0.4465318909410757,0.26761975119136644,118.4791624187603
-1.0103830119434594,-0.8387740610240187,-0.13182518273086527,-1.8538462826790636,2.462672172863806,0.00959467665819459,-0.7891335157392717,1.1711531316416899,-0.23342396230510867,-1.1445110441447637,0.8124053388238577,0.9225375007806029,1.64833158095223,0.6352875890909785,-0.589311057532097,1.1807623402324616,-1.1927027471936407,20.3272513928286
0.6446803219583233,0.9879669490399063,-0.7307252948304997,-1.2125518737461487,0.4750692644824086,-0.15445110534936946,-0.4578328435213862,0.4987012288928624,-0.019037028731714596,0.15766131421455473,0.25607606484071554,1.2337772992834117,-1.2850613323158642,0.40080706359613144,0.7281303011049135,1.6712183976125048,1.4287824498981518,-88.87887995546421
-0.005457813290148693,0.885493645067376,0.5858202730856586,0.1205293806899171,0.04688900809402002,-0.7039748260579518,-0.10565476203162073,0.3576717754888532,0.8473600126557235,-1.040910204565436,-1.0729405084721046,0.33824249464011785,-1.567582435994234,-0.7748768884609735,-1.2836596568351584,-0.5606434995972703,0.31813278981466386,-21.291981944439943
0.9361601588021528,-1.0370973756385669,-0.32468748293757993,-0.05526388766249592,-0.862948512823964,-0.0746282532855735,0.5914894029495571,1.874213863339273,0.7125243182227726,-0.518375243622512,0.893086345379852,-1.212795269597254,1.3263486080786424,1.0394473202324996,1.254633272110568,-0.03435958184994352,1.52967635310541,63.628504866223466
-1.5302028483590988,-0.5978547487720048,1.7673109979300987,-0.12018620202992247,1.895304330758501,-0.3182699271889171,-0.047136359463148585,0.07732723690183778,-1.1865111143522709,0.514039825992304,-0.4642055429785283,-0.48811790542602335,-0.754251932092641,-1.2478759722542123,-0.6297993212151247,-0.34506080827493113,-1.817573037619418,55.97332421119924
1.170792513680831,0.827679002461443,0.655301590159374,-1.0933526120534607,0.7008224991641505,0.7817362842592022,0.459558103023409,-0.5835920223513631,0.8163516635261122,-1.0959138835618674,1.1176914870488899,-1.7734656610538577,0.6737060296163014,0.7640380402065844,-1.2031510258294709,1.5991891245345373,1.5909579315562463,155.17674350235382
-0.40036514745159835,0.4499079245899254,1.4135081481097695,-0.1568298145535196,1.0312355306518242,0.4571252748527816,0.5318190571820175,0.3924268313549812,0.5714986394941792,1.63596279522942,0.7480291711974785,1.4793948432458204,-0.3285734772791359,-0.33981059255516527,0.7034689164091985,0.6306110616617004,-0.019469104129570654,206.62246040652656
1.0300750760168282,-0.9695579643441543,-0.8465064641174972,-1.4344666342835897,0.547840395480331,0.28741821683829955,0.423053436450998,0.18161220833173797,0.7487389794884576,0.36791020331821667,-0.05068556752580534,0.5696516400537479,0.5854693766597581,-1.46457064295799,0.4186409708497632,0.1486530634960115,-0.6778184566813663,-63.2063267087935
0.9835094080789418,-0.21125590797664504,0.7283129259834243,-0.593606075891957,0.2313003431915688,0.07100578220484581,-0.5370293932759621,0.1666233121802313,-0.7628757313477084,-1.3914245569720385,0.5927547113931381,-1.3068439679794288,0.7524905115479453,1.6858090981205855,-0.7706957194151542,-0.3662545527011949,-0.7649993178359424,15.845769292659527
0.918742561203775,-1.340941985145613,-0.7128317255304635,1.6082024701471531,-0.3626520367741033,-0.48617285803745963,1.3469403033116,-0.5722909041550506,1.2155040685751908,0.05184670983684945,-0.7916609671226629,0.981778545571931,1.182739649481775,-0.5720972393120092,-0.8567573747922452,0.20585664979774707,-2.0794379722418195,137.8192125397345
2.018207710748945,1.2446644857995983,1.6565057081587315,1.1380326350674694,1.1138608067409514,-1.547989399535676,1.4541611920356028,0.5102048109146398,2.272161924324487,-0.20726150626112813,1.0611195886141327,0.6778051533484588,-0.2842602150888447,-0.1824622508639345,-1.487144927948149,0.6556111801352863,0.22638461015349462,404.81432272725334
2.101756044216388,1.4861738091536238,0.3200231185162451,0.34717245093764904,0.7787872403769982,-1.1002634362080568,0.5336175999680185,-0.7377780338032724,-0.6489724778948074,0.5729169358914032,0.19389220546897845,0.978349691725745,1.8562555000480063,-0.0740044438407686,0.8886754145926281,-0.07354686415901177,-1.713397721607276,106.43057117123868
0.15345336863682948,-0.12929929393184877,-2.14595149334084,1.1975853044721112,0.596394290315953,0.18051982352193294,-0.20215273184001964,-1.3276542429655627,0.17888876148024796,-0.009379467951864175,1.1459562011333433,-1.1203040115233083,0.73558783775202,-0.46270671363498256,-0.33610298137109357,-0.255618808354261,-0.7283269023578868,-90.33958364828463
-0.4686126886587552,0.24029425929253606,1.5143522300884902,0.9459491899583731,0.7691861315963664,1.0389682938741018,1.743536905276603,0.37573030521269396,0.5063936163451777,-0.9384488361660505,-0.47699306474275255,0.14833215519839768,-1.6512295629754943,-0.24329017682014611,-0.6566760692557703,0.21677035079076118,-0.4894927884970804,196.21803171270673
-1.3738948563936697,1.3864686217380107,0.36132761593787843,0.37042395477243883,0.37228010158067865,2.109754041764889,-0.7237627653399504,0.471548134819939,0.7786610014643881,-0.439553923874937,0.642659343787836,1.4890907934668733,-2.290268411560895,-0.7131769009774638,-1.0048364136920656,-0.548068033329521,0.02908882193793829,11.413270934895245
0.25110190890857353,-0.5073337996765995,0.4018494535078753,0.10790436330833011,-0.8658120799205337,1.2824907141065574,0.7302082171247535,1.4337102972824922,-0.15676291358896227,0.21376089194214043,0.5252062619902323,-1.9047323609488596,0.16728461903200584,0.051395697880645616,-1.325425807156968,0.39278532697601376,-0.8370687665955043,66.14367336646897
-0.6175785380721321,0.7028545354726545,-2.1834685833952556,0.8551074128413627,-0.009426657533754894,0.48033699510685507,1.2166151006916979,-0.31052836719959725,-0.9768693462633232,-0.9432525596211552,0.9073810382700233,-0.1343329921246103,0.12463709016799651,-0.8041363140818847,-0.144606716903269,-0.016543275696732813,-0.27869942973985423,-121.14970767586726
-0.6517083721602627,-0.6905482331138867,-1.6057744886232117,1.4527767902991082,0.5355600608146452,-1.2062426406617526,0.017711144020284435,-1.8969340951229265,-1.4461312548578238,0.7208788233826809,0.7390952123211272,-1.2652080633505016,-0.028421245828592477,1.6695056420933547,0.5631660503126807,0.7336953794968524,-0.008245297059878934,-101.87613083528217
-0.19798202014743074,0.9773698739496846,0.8712751662703839,0.9349570776853574,0.8967181341997216,0.1711045880695186,2.2493600381393906,-1.3333301060724045,-0.4821340010122296,-1.203630993968863,0.11233787236240093,1.0281016251059614,0.712511495277342,-0.7145210943547985,0.3373057390301013,-0.8693540862420768,1.7941834784674846,145.57209070831655
0.5086450549105387,1.2958738182004346,0.6877918479479973,-0.878367359289092,-0.8211327634950438,2.0048319930627456,-1.4341028913920029,0.5118187151060775,-0.012998294788391224,-1.7343323238404327,-0.023941714577287804,-0.16925405364012835,-0.6144757961706655,-0.8510765276163101,-1.082660513694701,0.19106463120848682,0.7694941834384569,-36.24919293249529
0.14598897480841325,-0.5730174312645459,-1.2675851786064662,-1.654382556310731,0.029000050357595578,-2.250895057654146,-1.8574473615548575,-0.8385891258497444,0.22221893764606504,0.2340478124891197,-0.6195307665536097,-0.6145642184318455,0.27143498098144353,-1.2098805891462092,0.6467690336682053,-0.47812020622178447,-0.908947022320128,-273.10015679587264
1.7752050854312655,-0.9986061581844495,0.26043748393819016,0.4184409988969213,0.6072705569080308,-0.4266430023904638,-0.6847270706885967,2.1848555482878598,-0.4507270491572811,-1.1421200292507498,-1.3330506250282905,0.44130887758324466,-0.17307364098472294,-2.021902962397328,-1.4674563695430272,-0.29704750707095906,-0.3802752834021195,-73.1232808192576
-1.2114274811574126,-0.9241344927152688,-0.7295205959483717,0.12769668977633303,1.109967518091653,-0.6474970085679749,-0.44269101176221687,0.8072218165700838,0.8718316080924977,-0.6741035921920236,0.32188841593670425,0.7110437473496373,-0.5679401446120002,0.0827173499800211,1.7837427499294474,0.2624875178813653,0.23754616956038824,17.980539307895807
-0.7383008656569611,-0.8799407605158072,-0.7542021946385551,-0.43072006975701416,-0.13029134572770182,0.6908549838999531,-1.1543637234426427,0.9162064920980557,1.9254349210943251,-0.10486046047479528,1.0962964488254525,0.5572726069931575,-0.13888770812334852,0.03444276117277375,-1.1802607761885775,0.37134939248396465,0.08299339125078607,40.14952864732688
0.031042989198085427,0.47133362227046577,0.7385926468888921,0.9331633079345628,0.515754624697584,-0.581930686538987,0.3513112123680075,-0.3340506696200574,-1.3039726280881538,-1.63383790230365,-1.0361797611717765,-0.4975550323212184,0.974981280417785,-0.4810309220652537,-0.6769553619781788,-0.4781943440767082,-0.032358126645027054,25.385962465879153
-1.8484481649917033,-0.4914652235252691,-0.06215872060718035,-0.4164954517238131,1.2378193544747695,-1.2365592923684365,0.12242235096392814,0.09607149374601581,0.5225292600434096,1.9967825621111923,1.288533841193715,1.4111541613039231,0.028032295069267327,-0.71358608053435,0.6057508521746765,0.46506220667262316,-0.24593993380590573,93.4118809845808
0.7001698667013188,-0.6706860421785623,-2.0201855000744073,-0.05297118268655769,-0.4317132671725891,0.2881157533330737,-1.365246860671034,0.8992608923566725,-0.3685420676011765,0.3835877062816663,-1.6298914675412393,-0.0028333796923089628,-2.0489609078277686,-0.6468770596129716,-0.508098645481229,-0.7225730705962009,-0.5476708359114856,-379.05553945882644
1.3797539737433995,1.3226269786384854,0.29027157503655227,0.19127166457867623,-0.040713637110781714,-0.2958211628865071,0.19603922276542693,1.0562758517245556,0.5288916358073961,-0.8414339437250195,-0.9397092608791263,-0.1682698927083898,0.370585546057381,2.014199038834923,0.8534491805246723,1.492922972825943,-0.4536468859325595,107.31200123843074
-0.3592265489905886,-1.3537358550090335,1.724621051854095,-1.4976853833657753,-0.4662215680199591,0.9938922184577788,0.700985510347821,0.4413107881540762,0.4844408739163314,0.06249393178111942,1.5532071900314663,1.2867007853179009,-1.3167845598953622,-0.41511743551185676,0.7622946439431617,1.3177982318812032,0.3514566510415345,195.45090762157744
0.6866201717507857,1.486238883944974,-0.7367396496194353,0.044986666212692865,-1.9351842632356373,1.3379856639077456,1.2776215658670695,0.8009920636825326,-0.6420389741400536,-0.39537208154825687,0.28897580581182414,-0.3400994163534861,0.2900679086597102,-0.7927849749567191,1.3182915050260884,-1.7570598585790624,1.7281506247650842,-131.53378250962416
1.632340510364877,0.8224881191198532,-1.1391578598813417,0.47321773074381207,-0.5026239800457214,-0.19755750107394354,-1.3818271141278833,0.6390502673982668,0.10438714842923494,-0.3384697449763315,0.9323749882079535,0.2625713895897956,-0.32877642862105105,1.9768313594283917,1.062384678910429,0.23477150503253336,-1.1385118320563055,-70.40764007454072
-1.435881153347178,1.2328665344235445,0.6273559716646759,0.5307844029346044,1.7479486014627883,-1.2263563395186179,1.0064250357241038,1.426422308372151,0.17798475313951384,-0.3930507110406822,0.22428744428997088,-1.470561175200468,-1.1284368892013816,0.05429236101800743,0.7409938117716048,-1.2619289138231722,-0.22751550460203307,27.845324173885416
0.6179541205845386,-1.32966657912294,-0.5561815112440601,1.2591743532353272,0.04773532218910775,-0.9877833096902754,-1.2731560973571914,0.45886426927460283,0.8428977528671033,-0.027523667966258852,-0.3813212903707636,-0.5210443260813151,-0.4492611269525659,-0.5081732125945141,-0.2341794882839282,0.1854014312650121,1.128365321071825,-13.908179224140124
1.0239272389367968,-1.4001897487982031,-0.1759462267549683,-1.013676271186261,-1.3896738355515517,0.2368520797240252,-0.618185824639591,-1.636145877329682,2.483256577512306,-0.31550082866365586,1.1321470565813776,0.4551823227406578,0.3993089231191809,1.923560688012602,1.6362944328207571,0.054554523337746026,2.4142653872369655,92.88719055584322
-1.3428464466372805,-1.009664427467212,-0.3542834856554715,0.07477716587939862,0.019230256375694033,1.1788052036063654,0.4197571033236393,0.9665208364336063,1.2399406814923062,0.5441927447782683,0.928045126147937,1.3288988730221054,-2.070124346107829,-1.03622474404113,0.9277852738157277,-0.7008363032588407,2.239264968158098,-6.5761895582000545
-1.4210188115176432,-1.4214455999366593,-0.3756317257282071,-1.1666973143196933,-0.36109515552502375,-0.9006125083683177,0.0005232603834528711,-1.258947513810699,0.17566011500201678,-0.0241404622231848,2.21503652596519,1.1911784812199646,-0.39620222688181395,0.5357284866283725,-1.6123081049556511,0.22546534597938017,-0.061299631097161286,35.06740927284706
1.0418559929320228,0.4998358324939212,0.4315989940824668,-1.2071363905114296,-0.713473987521742,-0.6461311239719019,0.7570009803496397,1.116901596078211,0.02712954700778577,-0.21815414956231674,-0.8957678878952859,-0.48073369334197996,-2.01025820077679,0.18988917397288912,0.4547364039334554,0.9711115257457124,0.5343340168737859,-62.81027276324147
-0.4803800004898772,-1.0838460494922888,0.02477688382259828,0.7667629671469841,0.3486040459628279,0.6656082087295742,-0.5434626922278911,1.6108622749112844,0.5567855498227297,0.8418660602639211,1.305499192088253,1.0558157922833715,0.7631160364891333,-1.2024748920649826,-0.8040522934465895,0.31486347213361354,-1.1773006563850432,157.38266245241599
